campaign_id,campaign_name,channel,start_date,end_date,budget,leads_generated,conversion_rate,revenue,status,impressions,clicks,ctr,engagement_score,campaign_manager,notes
CMP00528,Event Promotion Data,Search Engine,2024-02-22,2025-05-21,67054.47,3940,7.65,134689.08,Ongoing,783355,37750,4.82,8.33,Sanjay Joshi,
CMP00529,Product Launch Free,Newspaper,2023-10-23,2025-01-16,78826.87,3550,10.84,80550.22,Completed,265512,46981,17.69,7.17,Vikram Chopra,
CMP00530,Discount Offer Director,Social Media,2023-06-15,2025-04-25,93081.12,2979,4.81,104193.97,Ongoing,602863,46513,7.72,1.99,Meena Joshi,
CMP00531,Event Promotion World,Radio,2024-01-30,2024-02-17,60326.06,389,3.12,14672.4,Ongoing,269799,6112,2.27,3.6,Neha Gupta,
CMP00532,Brand Awareness Method,Radio,2023-09-08,2024-09-13,55173.19,1905,4.39,35597.66,Planned,238549,7251,3.04,3.79,Rahul Chopra,
CMP00533,Seasonal Campaign By,Search Engine,2023-11-03,2023-12-22,88066.44,2960,5.84,55236.75,Ongoing,595319,28311,4.76,3.25,Kiran Verma,
CMP00534,Event Promotion Music,Search Engine,2024-04-11,2024-06-25,46222.97,651,2.14,11721.87,Ongoing,994933,27217,2.74,5.64,Neha Verma,
CMP00535,Discount Offer Agreement,Search Engine,2024-02-20,2024-06-18,83260.04,366,1.5,8261.22,Planned,485299,36478,7.52,5.82,Amit Desai,
CMP00536,Product Launch Experience,TV,2023-06-06,2024-03-04,84427.32,395,5.3,12735.0,Ongoing,613210,42752,6.97,4.21,Rahul Verma,
CMP00537,Discount Offer Likely,Social Media,2023-11-10,2025-08-11,38139.6,4251,1.52,74583.48,Ongoing,449982,6994,1.55,4.18,Rahul Kumar,
CMP00538,Brand Awareness Them,Search Engine,2023-08-05,2025-03-01,86873.09,1027,0.91,41109.55,Planned,125046,13567,10.85,8.46,Meena Gupta,
CMP00539,Seasonal Campaign Money,Search Engine,2023-07-20,2025-01-13,51546.06,4650,10.88,40169.95,Completed,407619,31110,7.63,8.1,Amit Mehta,
CMP00540,Product Launch Friend,Influencer,2023-09-07,2025-08-17,30955.43,4565,10.4,192083.42,Completed,33097,49357,100.0,3.77,Neha Joshi,
CMP00541,Brand Awareness Machine,Newspaper,2024-03-14,2024-09-02,19528.53,4171,11.3,204846.18,Planned,997161,42741,4.29,9.22,Meena Gupta,
CMP00542,Seasonal Campaign Along,Radio,2024-01-31,2025-04-26,33139.98,3623,4.02,162646.74,Ongoing,667326,12389,1.86,9.58,Ravi Mehta,
CMP00543,Seasonal Campaign Safe,Influencer,2023-09-08,2023-10-02,71639.27,1547,3.03,35338.98,Ongoing,650150,45076,6.93,3.94,Neha Chopra,
CMP00544,Product Launch Just,Search Engine,2023-11-12,2024-12-11,97916.54,4505,13.1,86826.42,Planned,231229,43696,18.9,4.19,Amit Desai,
CMP00545,Event Promotion Lawyer,Influencer,2023-08-22,2024-11-26,77461.68,2079,11.11,66273.25,Ongoing,119834,23271,19.42,5.55,Vikram Joshi,
CMP00546,Brand Awareness Out,TV,2024-01-02,2024-12-17,82999.57,2323,10.68,86929.24,Ongoing,94848,35005,36.91,9.47,Amit Chopra,
CMP00547,Event Promotion Certain,Social Media,2023-07-02,2024-03-25,69682.32,37,0.78,1102.6,Ongoing,53921,20929,38.81,8.89,Amit Reddy,
CMP00548,Brand Awareness Hundred,Newspaper,2023-12-18,2024-06-13,22694.94,4714,11.04,150764.8,Completed,706086,34154,4.84,1.92,Neha Desai,
CMP00549,Product Launch Three,TV,2024-01-25,2025-05-06,12905.47,3134,9.83,151264.34,Ongoing,651429,48578,7.46,4.53,Amit Desai,
CMP00550,Event Promotion Despite,TV,2023-08-31,2024-07-02,59573.05,3551,13.15,19618.23,Ongoing,706660,44239,6.26,5.98,Rahul Joshi,
CMP00551,Event Promotion Activity,Search Engine,2023-06-20,2024-05-11,14925.65,3808,4.24,59099.67,Completed,285821,48813,17.08,5.53,Sanjay Patel,
CMP00552,Seasonal Campaign Growth,Social Media,2023-11-17,2025-03-18,6829.23,2872,12.53,38396.38,Planned,56609,29834,52.7,2.74,Priya Reddy,
CMP00553,Seasonal Campaign May,TV,2023-08-16,2024-08-10,35956.36,2986,1.91,76905.08,Planned,228897,7152,3.12,8.73,Amit Gupta,
CMP00554,Discount Offer Represent,Email,2023-11-09,2024-07-21,55259.56,452,11.81,7643.63,Completed,975165,3754,0.38,7.09,Rahul Desai,
CMP00555,Event Promotion Forward,Search Engine,2023-11-11,2024-10-04,39886.78,4018,10.15,123285.42,Planned,32024,23586,73.65,8.54,Priya Verma,
CMP00556,Discount Offer Trip,Email,2023-10-03,2024-12-03,92739.98,3331,13.96,142338.67,Planned,71313,18843,26.42,8.73,Anita Mehta,
CMP00557,Product Launch Whole,Influencer,2024-03-07,2024-03-26,29619.07,4861,4.86,236271.99,Completed,390957,48468,12.4,7.74,Priya Mehta,
CMP00558,Product Launch Deep,Social Media,2024-04-22,2024-05-26,86638.83,2717,7.6,26753.12,Completed,185078,24589,13.29,4.95,Vikram Sharma,
CMP00559,Event Promotion Move,Search Engine,2023-07-27,2023-12-03,11888.27,946,7.45,33819.16,Completed,358429,8736,2.44,6.49,Neha Verma,
CMP00560,Discount Offer Scientist,Email,2024-01-24,2024-12-04,66472.69,1623,3.43,48120.09,Ongoing,933842,6541,0.7,2.44,Vikram Sharma,
CMP00561,Seasonal Campaign Summer,Email,2024-01-21,2025-05-14,4141.88,3049,5.18,74238.67,Planned,462243,24711,5.35,7.06,Vikram Kumar,
CMP00562,Discount Offer Sing,Influencer,2023-11-28,2024-02-14,3767.08,3925,11.33,167520.81,Completed,114632,42535,37.11,2.61,Sanjay Chopra,
CMP00563,Seasonal Campaign Star,Search Engine,2024-04-05,2025-03-09,54401.63,848,0.91,4509.98,Ongoing,998639,12249,1.23,7.25,Neha Kumar,
CMP00564,Discount Offer Knowledge,Influencer,2024-02-13,2024-08-19,10535.32,3437,8.51,140060.83,Completed,938012,34666,3.7,3.07,Amit Desai,
CMP00565,Discount Offer Energy,Social Media,2023-09-20,2024-11-09,49526.28,2589,8.21,112480.13,Planned,252451,42468,16.82,2.06,Ravi Chopra,
CMP00566,Discount Offer Continue,Search Engine,2024-02-04,2025-05-07,30507.01,1521,10.52,36429.44,Planned,4051,21775,100.0,2.49,Ravi Verma,
CMP00567,Brand Awareness Bed,Newspaper,2024-02-02,2025-02-12,86880.03,1293,9.72,36998.7,Planned,705107,5595,0.79,1.02,Sanjay Reddy,
CMP00568,Discount Offer Range,TV,2023-11-01,2025-07-17,57839.42,5000,12.53,162415.23,Completed,377836,42768,11.32,7.47,Amit Desai,
CMP00569,Product Launch Paper,Social Media,2023-12-17,2024-08-21,65913.73,138,5.41,6385.54,Completed,612523,13773,2.25,7.59,Neha Sharma,
CMP00570,Discount Offer Fear,Email,2024-03-17,2025-02-21,89429.89,1557,6.66,20140.28,Planned,972525,11230,1.15,5.63,Sanjay Reddy,
CMP00571,Seasonal Campaign Near,Email,2024-02-07,2025-08-01,75989.45,1830,5.45,87233.76,Completed,722772,22768,3.15,2.45,Neha Verma,
CMP00572,Event Promotion Letter,Radio,2024-03-01,2024-11-27,2523.69,3688,14.61,44469.55,Planned,190407,15322,8.05,1.75,Sanjay Chopra,
CMP00573,Brand Awareness Arrive,Email,2024-03-05,2025-08-19,87441.56,4968,5.42,203773.95,Planned,450395,23769,5.28,1.17,Vikram Kumar,
CMP00574,Event Promotion Current,TV,2024-04-20,2024-11-10,60362.16,2349,7.86,51876.21,Planned,950597,34168,3.59,2.49,Rahul Joshi,
CMP00575,Discount Offer Figure,TV,2023-06-26,2024-12-15,66346.7,504,0.79,24824.82,Completed,463894,23353,5.03,9.02,Anita Chopra,
CMP00576,Product Launch Cover,Email,2024-05-10,2025-08-14,27786.17,3676,2.02,103465.68,Ongoing,212810,9535,4.48,3.17,Rahul Joshi,
CMP00577,Discount Offer Hundred,Influencer,2023-08-06,2024-03-15,12586.32,2971,14.48,139043.34,Completed,958238,28652,2.99,4.19,Priya Kumar,
CMP00578,Event Promotion Ask,TV,2024-02-10,2024-12-26,20596.24,4393,11.98,150733.26,Ongoing,728975,37484,5.14,1.95,Amit Patel,
CMP00579,Seasonal Campaign Such,Radio,2023-11-11,2025-02-09,21221.61,1330,4.06,54117.16,Completed,74523,16493,22.13,3.0,Anita Desai,
CMP00580,Seasonal Campaign Free,TV,2023-09-22,2023-11-12,97382.64,1719,5.65,17038.36,Completed,761463,10717,1.41,5.67,Priya Patel,
CMP00581,Discount Offer Three,Email,2024-01-01,2025-06-06,93815.27,2360,9.88,100189.13,Planned,95476,38620,40.45,6.47,Vikram Verma,
CMP00582,Brand Awareness Put,Email,2023-09-18,2024-04-23,73927.67,3639,13.28,157849.54,Completed,234841,9952,4.24,3.21,Amit Patel,
CMP00583,Brand Awareness Right,Radio,2024-01-02,2024-12-24,60794.72,2523,13.58,31816.03,Planned,804451,31501,3.92,1.52,Rahul Patel,
CMP00584,Product Launch Friend,TV,2023-07-22,2025-01-04,63109.95,3642,4.58,165813.62,Completed,871045,6395,0.73,4.52,Vikram Kumar,
CMP00585,Discount Offer Official,TV,2023-06-01,2025-02-12,74451.66,2351,14.5,52464.33,Ongoing,223866,36093,16.12,3.11,Priya Kumar,
CMP00586,Product Launch Item,Newspaper,2024-02-29,2024-07-24,81683.19,1943,4.42,54960.65,Ongoing,87672,34184,38.99,2.98,Neha Chopra,
CMP00587,Brand Awareness Market,Search Engine,2023-06-24,2025-06-08,63582.13,1990,3.88,94093.02,Completed,599135,45205,7.55,9.64,Sanjay Mehta,
CMP00588,Event Promotion Board,Social Media,2023-11-17,2023-12-23,21044.96,4622,12.66,50687.69,Completed,345894,39675,11.47,6.55,Sanjay Patel,
CMP00589,Seasonal Campaign Mrs,TV,2023-07-01,2023-10-23,63731.68,25,7.06,631.91,Completed,735994,36551,4.97,6.01,Meena Verma,
CMP00590,Event Promotion Yard,TV,2024-01-11,2024-03-14,90824.06,2303,4.54,84882.84,Completed,29251,7327,25.05,4.74,Amit Gupta,
CMP00591,Seasonal Campaign Best,Radio,2024-04-12,2025-08-27,54397.8,1279,6.88,47153.86,Planned,628769,32010,5.09,4.86,Meena Joshi,
CMP00592,Discount Offer Add,Newspaper,2023-11-30,2025-03-27,52581.66,2893,2.5,51281.54,Planned,375710,36141,9.62,5.87,Anita Joshi,
CMP00593,Seasonal Campaign Turn,Radio,2023-07-02,2023-11-03,44995.61,2612,4.7,45479.35,Ongoing,551233,23484,4.26,7.27,Anita Patel,
CMP00594,Brand Awareness Decade,Email,2023-06-12,2023-07-02,58643.55,1169,10.7,40264.97,Planned,878284,245,0.03,7.32,Amit Patel,
CMP00595,Seasonal Campaign Wall,Radio,2023-07-08,2024-02-25,19686.83,4359,9.35,86689.78,Ongoing,33217,37878,100.0,2.55,Rahul Desai,
CMP00596,Seasonal Campaign Prepare,Newspaper,2024-05-09,2024-09-24,59993.14,678,3.5,6666.93,Ongoing,9308,16135,100.0,5.5,Ravi Mehta,
CMP00597,Brand Awareness Have,Radio,2024-01-19,2025-06-07,55019.38,4917,14.42,230295.75,Completed,269093,3140,1.17,4.71,Sanjay Joshi,
CMP00598,Discount Offer Television,Influencer,2024-05-18,2025-01-18,84542.83,2933,11.87,144684.66,Ongoing,184062,42522,23.1,8.83,Ravi Verma,
CMP00599,Seasonal Campaign Fight,Social Media,2024-02-08,2025-08-18,99457.83,2793,2.35,79414.84,Ongoing,395366,26260,6.64,6.68,Anita Chopra,
CMP00600,Event Promotion Manager,Search Engine,2023-08-21,2025-06-28,59695.68,4707,14.28,158977.17,Completed,745840,49734,6.67,5.79,Meena Desai,
CMP00601,Brand Awareness Source,Newspaper,2023-12-05,2024-11-30,59640.1,415,3.12,4485.86,Completed,101235,17733,17.52,2.04,Anita Chopra,
CMP00602,Product Launch Brother,Radio,2023-08-31,2024-04-09,73702.35,1568,6.04,7856.84,Completed,75740,29444,38.88,6.45,Sanjay Desai,
CMP00603,Event Promotion Structure,Search Engine,2024-01-18,2024-10-17,16530.2,2856,1.21,103220.77,Completed,379496,17114,4.51,2.05,Rahul Sharma,
CMP00604,Discount Offer Those,Influencer,2024-04-26,2024-06-14,25446.0,2284,12.26,35398.19,Ongoing,854049,15096,1.77,4.03,Meena Kumar,
CMP00605,Brand Awareness Line,Influencer,2023-12-02,2025-05-31,24402.15,2593,6.65,96800.24,Ongoing,751201,49204,6.55,2.29,Priya Gupta,
CMP00606,Product Launch Building,TV,2023-06-05,2023-12-03,48036.73,1944,2.51,30605.7,Completed,804328,41721,5.19,7.23,Kiran Reddy,
CMP00607,Discount Offer Pass,Email,2023-10-27,2023-12-21,65323.8,4097,8.79,48903.45,Ongoing,918230,11795,1.28,2.86,Priya Mehta,
CMP00608,Event Promotion Speech,TV,2024-03-17,2024-09-12,78932.43,3359,6.66,54828.1,Planned,178247,2952,1.66,4.53,Kiran Verma,
CMP00609,Product Launch Get,TV,2024-04-11,2024-07-09,8734.05,3409,0.72,39516.95,Completed,664165,16114,2.43,9.06,Amit Joshi,
CMP00610,Discount Offer Chance,Social Media,2023-11-10,2024-12-02,38785.71,2687,8.23,64990.64,Completed,530525,27142,5.12,2.84,Priya Verma,
CMP00611,Event Promotion Size,Radio,2024-01-05,2024-04-05,48801.64,648,2.89,5539.39,Completed,21056,33855,100.0,5.57,Kiran Patel,
CMP00612,Discount Offer Sometimes,Search Engine,2024-01-28,2024-12-23,62811.74,3620,9.84,64622.14,Ongoing,177615,40490,22.8,4.77,Vikram Gupta,
CMP00613,Brand Awareness Next,Newspaper,2023-07-04,2025-05-25,82668.9,976,12.31,27748.46,Ongoing,188628,23811,12.62,1.16,Meena Reddy,
CMP00614,Discount Offer Seem,Influencer,2023-08-20,2024-10-26,14124.58,1141,7.15,47401.82,Ongoing,639836,26222,4.1,8.13,Neha Reddy,
CMP00615,Seasonal Campaign Common,Radio,2024-02-14,2025-04-12,13786.15,220,14.29,8610.77,Completed,374632,9260,2.47,1.62,Priya Joshi,
CMP00616,Discount Offer Figure,Search Engine,2023-08-22,2024-01-06,84650.9,877,4.38,37062.46,Completed,135415,27313,20.17,5.27,Priya Patel,
CMP00617,Seasonal Campaign If,Search Engine,2024-01-07,2025-06-13,30994.91,4720,2.96,83727.6,Completed,407716,39520,9.69,6.05,Sanjay Desai,
CMP00618,Event Promotion Former,Radio,2023-12-18,2025-06-04,43441.92,2823,2.98,80460.77,Completed,447438,7521,1.68,6.66,Kiran Patel,
CMP00619,Product Launch May,Social Media,2024-03-31,2024-04-08,5791.55,646,8.53,10225.56,Completed,554663,21500,3.88,7.2,Rahul Chopra,
CMP00620,Seasonal Campaign Parent,TV,2023-10-28,2024-05-07,29803.95,2249,9.94,45072.18,Completed,666022,33637,5.05,3.28,Meena Desai,
CMP00621,Brand Awareness Trouble,Newspaper,2023-07-25,2024-11-03,69290.92,3517,3.95,127615.29,Planned,542252,17827,3.29,1.09,Vikram Sharma,
CMP00622,Product Launch Role,Search Engine,2023-08-13,2025-06-26,49273.77,436,0.92,15898.55,Completed,638717,46982,7.36,7.51,Sanjay Desai,
CMP00623,Discount Offer Either,Social Media,2023-09-05,2024-11-06,41356.7,988,11.03,43505.35,Ongoing,253764,4458,1.76,5.82,Amit Gupta,
CMP00624,Product Launch Message,Influencer,2024-01-02,2025-02-26,12448.17,574,2.74,25386.98,Planned,715998,28582,3.99,8.53,Meena Sharma,
CMP00625,Product Launch Care,Search Engine,2023-06-18,2025-04-06,41620.82,629,3.09,6380.0,Ongoing,467882,32217,6.89,8.39,Priya Joshi,
CMP00626,Event Promotion Happy,Search Engine,2024-05-24,2025-02-18,92187.18,2304,12.94,84063.91,Completed,741427,23264,3.14,8.59,Priya Gupta,
CMP00627,Brand Awareness Truth,Search Engine,2023-10-23,2025-08-15,27583.25,3028,4.79,137885.65,Completed,513153,32010,6.24,5.37,Anita Chopra,
CMP00628,Product Launch Color,Influencer,2023-08-04,2023-09-16,52139.33,695,9.3,12798.75,Ongoing,68215,32596,47.78,4.0,Anita Gupta,
CMP00629,Brand Awareness Behavior,Influencer,2023-07-10,2025-08-16,51031.56,3733,8.82,78074.68,Planned,856474,44411,5.19,8.12,Vikram Gupta,
CMP00630,Product Launch Truth,Social Media,2023-09-21,2025-05-03,60704.14,2265,10.25,41579.25,Completed,145356,29471,20.28,5.06,Rahul Desai,
CMP00631,Event Promotion Everything,TV,2024-02-16,2025-08-19,29298.29,1401,13.84,67261.85,Ongoing,204861,38567,18.83,2.65,Amit Chopra,
CMP00632,Discount Offer Statement,Social Media,2023-11-11,2024-01-06,93920.8,1394,9.44,53462.06,Completed,356612,17725,4.97,8.69,Kiran Sharma,
CMP00633,Brand Awareness Raise,TV,2024-01-17,2024-07-28,74216.12,1991,5.23,89044.72,Ongoing,455605,33993,7.46,8.94,Vikram Kumar,
CMP00634,Discount Offer Manager,Search Engine,2023-07-22,2025-06-02,14521.89,4363,12.87,207376.84,Completed,10435,10893,100.0,5.2,Anita Chopra,
CMP00635,Product Launch Research,Radio,2023-10-14,2023-12-28,65862.09,3848,12.03,103161.71,Ongoing,448556,31107,6.93,1.68,Amit Patel,
CMP00636,Event Promotion Poor,Newspaper,2023-06-04,2023-10-31,72683.78,354,8.47,11961.67,Completed,700438,25866,3.69,4.49,Kiran Joshi,
CMP00637,Event Promotion School,Radio,2023-07-26,2023-08-04,29667.62,1623,7.74,71436.92,Planned,866264,39632,4.58,8.23,Rahul Joshi,
CMP00638,Product Launch Environment,Influencer,2024-02-15,2025-03-25,68853.51,4804,1.4,106752.97,Planned,576581,12423,2.15,9.12,Meena Mehta,
CMP00639,Event Promotion Some,Social Media,2024-01-17,2024-01-19,2444.83,4432,3.01,51673.75,Completed,79781,45899,57.53,2.83,Sanjay Chopra,
CMP00640,Event Promotion Sing,Email,2023-10-02,2024-08-02,90443.74,3505,12.62,127624.48,Ongoing,192475,46920,24.38,1.6,Meena Gupta,
CMP00641,Seasonal Campaign Writer,Email,2024-03-12,2024-03-31,58669.32,1537,8.66,15462.24,Completed,161196,45508,28.23,8.9,Neha Verma,
CMP00642,Discount Offer Particular,Radio,2024-02-15,2025-02-13,52773.43,2838,6.75,46556.64,Completed,227507,7943,3.49,4.5,Priya Kumar,
CMP00643,Seasonal Campaign Glass,Email,2024-03-06,2024-08-08,79884.23,3854,12.29,184807.82,Completed,307063,14310,4.66,5.88,Sanjay Reddy,
CMP00644,Product Launch Born,TV,2024-02-25,2025-08-22,70598.88,3927,11.73,23602.77,Completed,765121,16556,2.16,9.71,Meena Joshi,
CMP00645,Event Promotion Tonight,Radio,2023-09-15,2024-06-11,50138.27,4991,5.97,93069.43,Planned,777665,31467,4.05,1.6,Neha Chopra,
CMP00646,Seasonal Campaign Garden,Search Engine,2024-01-04,2024-12-05,51469.06,4785,14.56,39145.8,Ongoing,691607,10206,1.48,6.83,Sanjay Gupta,
CMP00647,Brand Awareness Expect,Influencer,2023-10-10,2025-02-16,24938.68,4435,0.94,217891.54,Completed,122172,38057,31.15,1.67,Amit Mehta,
CMP00648,Brand Awareness Party,Influencer,2023-07-08,2024-09-04,48027.05,1741,5.56,65334.72,Completed,357902,2572,0.72,4.38,Kiran Desai,
CMP00649,Brand Awareness Ask,Email,2023-10-06,2024-11-16,80969.03,2010,2.39,54874.54,Planned,485963,49959,10.28,8.23,Vikram Chopra,
CMP00650,Brand Awareness Attorney,Search Engine,2023-12-27,2024-10-13,39319.78,2980,6.76,17434.0,Completed,456968,6804,1.49,4.9,Sanjay Verma,
CMP00651,Seasonal Campaign Day,Search Engine,2023-10-15,2025-03-28,61674.81,4753,9.49,30608.0,Ongoing,319717,3813,1.19,9.97,Ravi Verma,
CMP00652,Discount Offer Not,Social Media,2023-08-21,2025-01-31,18633.22,3992,9.86,89210.57,Planned,60101,5151,8.57,6.03,Neha Mehta,
CMP00653,Discount Offer Matter,Email,2023-07-05,2023-11-18,74467.09,3078,9.69,120164.54,Completed,496972,10856,2.18,3.89,Kiran Sharma,
CMP00654,Event Promotion Heart,Newspaper,2023-07-22,2025-04-18,13893.88,2128,7.67,47896.92,Planned,289790,2575,0.89,2.98,Vikram Verma,
CMP00655,Seasonal Campaign Hit,Newspaper,2023-06-21,2024-05-14,12392.29,59,10.3,1223.49,Completed,891617,36478,4.09,4.15,Anita Verma,
CMP00656,Discount Offer Game,TV,2024-01-18,2024-02-08,90239.74,1945,4.03,26596.55,Planned,548337,4355,0.79,4.35,Vikram Joshi,
CMP00657,Event Promotion Involve,Radio,2023-12-21,2024-10-05,29289.22,4191,8.76,51620.73,Completed,735965,14584,1.98,1.62,Amit Chopra,
CMP00658,Product Launch Bad,Search Engine,2024-05-16,2025-05-08,27592.69,1244,3.63,10970.01,Planned,361260,34603,9.58,4.33,Amit Mehta,
CMP00659,Event Promotion Federal,Search Engine,2023-10-12,2024-02-14,64626.87,4762,10.72,193382.5,Completed,884811,8358,0.94,5.18,Anita Mehta,
CMP00660,Discount Offer Major,TV,2023-11-17,2024-09-15,13734.53,4513,5.37,62357.38,Planned,593673,40847,6.88,7.5,Vikram Gupta,
CMP00661,Discount Offer Society,TV,2023-12-20,2025-03-18,12319.42,209,2.4,7119.74,Completed,651419,35296,5.42,6.91,Kiran Verma,
CMP00662,Discount Offer Modern,TV,2023-10-28,2024-06-15,79651.34,2264,6.85,74369.31,Planned,434374,45213,10.41,7.38,Priya Chopra,
CMP00663,Brand Awareness Cover,Radio,2024-01-20,2024-10-11,2924.05,946,13.33,29150.9,Completed,721777,40294,5.58,1.08,Kiran Chopra,
CMP00664,Seasonal Campaign Story,Newspaper,2024-03-17,2024-05-06,30372.87,1735,7.57,58208.95,Planned,548577,8633,1.57,2.96,Kiran Joshi,
CMP00665,Seasonal Campaign Federal,Radio,2024-03-15,2024-08-18,29985.99,1470,6.06,30502.96,Planned,373370,32681,8.75,6.96,Meena Gupta,
CMP00666,Brand Awareness When,Radio,2023-10-18,2025-06-10,10090.85,3325,6.63,164331.02,Ongoing,888225,5349,0.6,5.36,Kiran Patel,
CMP00667,Product Launch When,TV,2023-08-25,2024-10-19,94782.93,3178,14.21,111535.35,Completed,272967,19301,7.07,1.05,Meena Mehta,
CMP00668,Discount Offer Positive,Social Media,2023-09-15,2024-12-16,62470.16,2836,13.79,67148.51,Completed,192232,9786,5.09,8.24,Kiran Desai,
CMP00669,Discount Offer Eye,Search Engine,2024-01-20,2025-06-14,7542.51,3761,11.67,100437.22,Ongoing,305119,46977,15.4,7.96,Rahul Kumar,
CMP00670,Brand Awareness Big,Radio,2023-06-14,2023-10-06,75097.38,4533,12.99,23373.93,Planned,10540,32107,100.0,5.94,Anita Sharma,
CMP00671,Brand Awareness Position,TV,2023-09-13,2025-08-01,47699.21,2361,6.34,52102.97,Planned,541652,761,0.14,1.6,Neha Reddy,
CMP00672,Brand Awareness Approach,Radio,2023-09-15,2024-09-29,2583.6,3813,3.33,126134.98,Planned,398827,44943,11.27,7.9,Kiran Reddy,
CMP00673,Product Launch Author,Newspaper,2023-11-18,2024-12-26,92086.72,1061,8.08,20479.92,Planned,552951,30237,5.47,6.25,Vikram Chopra,
CMP00674,Event Promotion Wait,TV,2023-10-23,2024-05-02,2344.91,1754,4.95,56137.11,Planned,52991,47656,89.93,8.04,Anita Chopra,
CMP00675,Product Launch Article,Email,2023-06-16,2024-09-15,99511.24,723,0.96,20651.18,Planned,189751,42928,22.62,7.77,Kiran Verma,
CMP00676,Event Promotion Pm,Social Media,2023-10-03,2025-05-14,67072.35,4308,8.21,132870.19,Completed,367326,48704,13.26,8.23,Rahul Chopra,
CMP00677,Event Promotion Economic,Social Media,2023-06-15,2024-12-18,31964.2,3888,1.61,93482.77,Planned,687337,10626,1.55,5.66,Ravi Kumar,
CMP00678,Brand Awareness Number,Search Engine,2023-09-24,2023-10-24,30986.08,646,2.33,29899.99,Completed,619992,3474,0.56,2.26,Meena Sharma,
CMP00679,Product Launch Actually,Newspaper,2023-10-29,2024-10-26,81116.27,3959,9.53,122952.8,Completed,50115,25692,51.27,7.04,Vikram Patel,
CMP00680,Event Promotion Religious,TV,2023-10-31,2025-01-22,32159.14,731,13.75,18655.28,Completed,354151,29082,8.21,6.58,Neha Joshi,
CMP00681,Seasonal Campaign Weight,Search Engine,2023-06-22,2024-02-19,2942.02,293,2.69,14082.67,Planned,744583,307,0.04,7.68,Sanjay Sharma,
CMP00682,Discount Offer Environmental,Radio,2023-11-17,2023-11-21,72646.01,3087,13.01,38535.91,Completed,192962,35533,18.41,2.53,Ravi Mehta,
CMP00683,Product Launch Begin,Influencer,2024-02-28,2025-08-19,81768.9,1250,13.62,19986.84,Completed,722747,23297,3.22,2.75,Ravi Verma,
CMP00684,Brand Awareness Around,Radio,2023-10-16,2024-07-03,85945.7,2513,4.73,100735.08,Ongoing,150143,33500,22.31,9.01,Neha Mehta,
CMP00685,Product Launch Itself,Email,2023-08-16,2025-02-27,61357.66,3908,10.1,36355.13,Planned,715635,3183,0.44,7.75,Sanjay Joshi,
CMP00686,Event Promotion Cost,Email,2024-05-13,2025-05-31,25671.15,3961,10.05,189223.74,Ongoing,990873,29428,2.97,9.17,Meena Gupta,
